demande_id,region,prefecture,commune,quartier_x,type_document,categorie_document,nombre_demandes,delai_traitement_jours,taux_rejet,date_demande,motif_demande,statut_demande,canal_demande,age_demandeur,sexe_demandeur,centre_id,nom_centre,type_centre,quartier_y,latitude,longitude,personnel_capacite_jour,nombre_guichets,heures_ouverture,horaire_nuit,equipement_numerique,date_ouverture,statut_centre,commune_id,latitude_geo,longitude_geo,altitude_m,superficie_km2,population_densite,code_postal,type_commune,distance_capitale_km,zone_climatique,pib_par_habitant_fcfa,taux_chomage,taux_pauvrete,acces_electricite,acces_eau_potable,acces_internet,indice_developpement,score_education,score_sante,nombre_ecoles,nombre_hopitaux,nombre_banques,population,superficie_km2_socio,densite,taux_urbanisation,taux_alphabetisation,age_median,nombre_menages,revenu_moyen_fcfa,annee,mois,nombre_demandes_mensuel,delai_moyen_jours,taux_rejet_moyen,delai_effectif,nombre_rejete,longueur_km,temps_parcours_heures
D553,Maritime,Lacs,Aného,Kwé,Livre de famille,Civil,13.0,26.0,0.09,2023-12-19,Nouveau mariage,Rejetée,En ligne,22.0,F,CT023,Centre Aného,Secondaire,Hôpital,6.4766,1.6806,35.0,5.0,08:00-16:00,Non,Limite,2018-12-25,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,310.0,16.5,0.04,22.55555555555556,50.0,435.0,3.266666666666667
D553,Maritime,Lacs,Aného,Kwé,Livre de famille,Civil,13.0,26.0,0.09,2023-12-19,Nouveau mariage,Rejetée,En ligne,22.0,F,CT024,Centre Aného,Secondaire,Centre ville,6.3565,1.5655,88.0,6.0,08:00-16:00,Non,Partiel,2020-08-10,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,310.0,16.5,0.04,22.142857142857142,19.0,435.0,3.266666666666667
D553,Maritime,Lacs,Aného,Kwé,Livre de famille,Civil,13.0,26.0,0.09,2023-12-19,Nouveau mariage,Rejetée,En ligne,22.0,F,CT045,Centre Aného,Secondaire,Zone industrielle,6.5721,1.2267,100.0,2.0,08:00-16:00,Non,Limite,2017-01-21,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,310.0,16.5,0.04,22.75,61.0,435.0,3.266666666666667
D554,Kara,Binah,Pagouda,Nyékonakpoé,Acte de naissance,Civil,195.0,45.0,0.12,2023-09-21,Reconstitution,Rejetée,Guichet,41.0,M,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,826.0,13.040000000000001,0.038,26.0,75.0,228.0,2.2
D554,Kara,Binah,Pagouda,Nyékonakpoé,Acte de naissance,Civil,195.0,45.0,0.12,2023-09-21,Reconstitution,Rejetée,Guichet,41.0,M,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,826.0,13.040000000000001,0.038,20.0,42.0,228.0,2.2
D555,Savanes,Oti,Mango,Nyékonakpoé,Livre de famille,Civil,168.0,26.0,0.09,2023-05-26,Perte,Traitee,Guichet,64.0,M,CT010,Centre Principal Sokodé,Principal,Résidentiel,9.45466,1.0748000000000002,79.6,6.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,2023.0,1.0,520.0,31.2,0.11000000000000001,23.6,61.8,105.0,1.4500000000000002
D556,Savanes,Tône,Dapaong,Tokoin,Acte de naissance,Civil,169.0,13.0,0.01,2023-06-13,Perte,Rejetée,En ligne,71.0,F,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,892.0,16.160000000000004,0.05,17.555555555555557,57.0,130.0,1.9
D556,Savanes,Tône,Dapaong,Tokoin,Acte de naissance,Civil,169.0,13.0,0.01,2023-06-13,Perte,Rejetée,En ligne,71.0,F,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,892.0,16.160000000000004,0.05,17.625,55.0,130.0,1.9
D557,Centrale,Tchaoudjo,Sokodé,Nyékonakpoé,Livre de famille,Civil,195.0,37.0,0.08,2023-09-07,Perte,En cours,Guichet,24.0,F,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,270.0,19.0,0.06,17.666666666666668,48.0,240.0,3.0
D557,Centrale,Tchaoudjo,Sokodé,Nyékonakpoé,Livre de famille,Civil,195.0,37.0,0.08,2023-09-07,Perte,En cours,Guichet,24.0,F,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,270.0,19.0,0.06,19.84210526315789,71.0,240.0,3.0
D557,Centrale,Tchaoudjo,Sokodé,Nyékonakpoé,Livre de famille,Civil,195.0,37.0,0.08,2023-09-07,Perte,En cours,Guichet,24.0,F,CT029,Centre Principal Sokodé,Principal,Zone industrielle,8.876,1.203,358.0,13.0,07:30-17:30,Non,Complet,2023-07-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,270.0,19.0,0.06,16.666666666666668,101.0,240.0,3.0
D557,Centrale,Tchaoudjo,Sokodé,Nyékonakpoé,Livre de famille,Civil,195.0,37.0,0.08,2023-09-07,Perte,En cours,Guichet,24.0,F,CT040,Centre Sokodé,Secondaire,Résidentiel,8.9743,1.1478,118.0,2.0,08:00-16:00,Non,Partiel,2020-03-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,270.0,19.0,0.06,19.0,23.0,240.0,3.0
D557,Centrale,Tchaoudjo,Sokodé,Nyékonakpoé,Livre de famille,Civil,195.0,37.0,0.08,2023-09-07,Perte,En cours,Guichet,24.0,F,CT054,Centre Principal Sokodé,Principal,Poste,8.6473,1.0778,248.0,12.0,07:30-17:30,Non,Complet,2020-12-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,270.0,19.0,0.06,35.0,6.0,240.0,3.0
D558,Plateaux,Haho,Notsé,Kwé,Carte d'identité,Identité,148.0,28.0,0.11,2023-10-26,Expiration,Rejetée,En ligne,27.0,M,CT055,Centre Notsé,Secondaire,Gare routière,7.1331,0.7312,85.0,2.0,08:00-16:00,Non,Partiel,2020-07-25,Actif,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,2024.0,1.0,1090.0,16.78,0.05399999999999999,16.4,38.0,123.0,1.35
D559,Savanes,Oti,Mango,Kwé,Certificat de nationalité,Identité,109.0,21.0,0.02,2023-08-27,Concours,Rejetée,En ligne,61.0,M,CT010,Centre Principal Sokodé,Principal,Résidentiel,9.45466,1.0748000000000002,79.6,6.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,2023.0,1.0,822.0,17.419999999999998,0.064,23.6,61.8,105.0,1.4500000000000002
D560,Centrale,Tchaoudjo,Sokodé,Adidogomé,Carte d'identité,Identité,94.0,45.0,0.12,2023-03-08,Perte,Rejetée,Guichet,54.0,F,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,1180.0,17.6,0.07,17.666666666666668,48.0,240.0,3.0
D560,Centrale,Tchaoudjo,Sokodé,Adidogomé,Carte d'identité,Identité,94.0,45.0,0.12,2023-03-08,Perte,Rejetée,Guichet,54.0,F,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,1180.0,17.6,0.07,19.84210526315789,71.0,240.0,3.0
D560,Centrale,Tchaoudjo,Sokodé,Adidogomé,Carte d'identité,Identité,94.0,45.0,0.12,2023-03-08,Perte,Rejetée,Guichet,54.0,F,CT029,Centre Principal Sokodé,Principal,Zone industrielle,8.876,1.203,358.0,13.0,07:30-17:30,Non,Complet,2023-07-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,1180.0,17.6,0.07,16.666666666666668,101.0,240.0,3.0
D560,Centrale,Tchaoudjo,Sokodé,Adidogomé,Carte d'identité,Identité,94.0,45.0,0.12,2023-03-08,Perte,Rejetée,Guichet,54.0,F,CT040,Centre Sokodé,Secondaire,Résidentiel,8.9743,1.1478,118.0,2.0,08:00-16:00,Non,Partiel,2020-03-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,1180.0,17.6,0.07,19.0,23.0,240.0,3.0
D560,Centrale,Tchaoudjo,Sokodé,Adidogomé,Carte d'identité,Identité,94.0,45.0,0.12,2023-03-08,Perte,Rejetée,Guichet,54.0,F,CT054,Centre Principal Sokodé,Principal,Poste,8.6473,1.0778,248.0,12.0,07:30-17:30,Non,Complet,2020-12-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,1180.0,17.6,0.07,35.0,6.0,240.0,3.0
D561,Centrale,Tchaoudjo,Sokodé,Hôpital,Casier judiciaire,Judiciaire,86.0,12.0,0.11,2023-08-22,Emploi,Rejetée,En ligne,73.0,F,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,506.0,15.180000000000001,0.05,17.666666666666668,48.0,240.0,3.0
D561,Centrale,Tchaoudjo,Sokodé,Hôpital,Casier judiciaire,Judiciaire,86.0,12.0,0.11,2023-08-22,Emploi,Rejetée,En ligne,73.0,F,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,488.0,16.360000000000003,0.054000000000000006,19.84210526315789,71.0,240.0,3.0
D561,Centrale,Tchaoudjo,Sokodé,Hôpital,Casier judiciaire,Judiciaire,86.0,12.0,0.11,2023-08-22,Emploi,Rejetée,En ligne,73.0,F,CT029,Centre Principal Sokodé,Principal,Zone industrielle,8.876,1.203,358.0,13.0,07:30-17:30,Non,Complet,2023-07-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,488.0,16.360000000000003,0.054000000000000006,16.666666666666668,101.0,240.0,3.0
D561,Centrale,Tchaoudjo,Sokodé,Hôpital,Casier judiciaire,Judiciaire,86.0,12.0,0.11,2023-08-22,Emploi,Rejetée,En ligne,73.0,F,CT040,Centre Sokodé,Secondaire,Résidentiel,8.9743,1.1478,118.0,2.0,08:00-16:00,Non,Partiel,2020-03-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,506.0,15.180000000000001,0.05,19.0,23.0,240.0,3.0
D561,Centrale,Tchaoudjo,Sokodé,Hôpital,Casier judiciaire,Judiciaire,86.0,12.0,0.11,2023-08-22,Emploi,Rejetée,En ligne,73.0,F,CT054,Centre Principal Sokodé,Principal,Poste,8.6473,1.0778,248.0,12.0,07:30-17:30,Non,Complet,2020-12-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,506.0,15.180000000000001,0.05,35.0,6.0,240.0,3.0
D562,Centrale,Sotouboua,Sotouboua,Golfe,Passeport,Voyage,91.0,26.0,0.05,2023-04-03,Voyage,Traitee,En ligne,75.0,F,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,520.0,31.2,0.11,17.8,50.0,280.0,2.2333333333333334
D562,Centrale,Sotouboua,Sotouboua,Golfe,Passeport,Voyage,91.0,26.0,0.05,2023-04-03,Voyage,Traitee,En ligne,75.0,F,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,520.0,31.2,0.11,22.08333333333333,97.0,280.0,2.2333333333333334
D563,Plateaux,Haho,Notsé,Adidogomé,Passeport,Voyage,77.0,45.0,0.01,2023-06-19,Page pleine,Traitee,Guichet,50.0,F,CT055,Centre Notsé,Secondaire,Gare routière,7.1331,0.7312,85.0,2.0,08:00-16:00,Non,Partiel,2020-07-25,Actif,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,2024.0,1.0,672.0,16.46,0.048,16.4,38.0,123.0,1.35
D564,Savanes,Tône,Dapaong,Kodjoviakopé,Certificat de nationalité,Identité,30.0,23.0,0.01,2023-07-05,Perte,En cours,En ligne,70.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,474.0,15.84,0.044,17.555555555555557,57.0,130.0,1.9
D564,Savanes,Tône,Dapaong,Kodjoviakopé,Certificat de nationalité,Identité,30.0,23.0,0.01,2023-07-05,Perte,En cours,En ligne,70.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,540.0,18.96,0.05600000000000001,17.625,55.0,130.0,1.9
D565,Savanes,Tône,Dapaong,Nyékonakpoé,Certificat de nationalité,Identité,39.0,8.0,0.15,2023-06-17,Concours,En cours,En ligne,47.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,628.0,21.160000000000004,0.06599999999999999,17.555555555555557,57.0,130.0,1.9
D565,Savanes,Tône,Dapaong,Nyékonakpoé,Certificat de nationalité,Identité,39.0,8.0,0.15,2023-06-17,Concours,En cours,En ligne,47.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,628.0,21.160000000000004,0.06599999999999999,17.625,55.0,130.0,1.9
D566,Maritime,Golfe,Lomé,Kwé,Passeport,Voyage,182.0,44.0,0.0,2023-07-09,Expiration,En cours,En ligne,59.0,M,CT016,Centre Lomé,Secondaire,Administratif,6.2788,1.3586,106.0,2.0,08:00-16:00,Non,Partiel,2023-07-08,Actif,COM010,6.6952,1.4561,69.0,190.0,4690.0,BP 137,Urbaine,68.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,424644.0,482.0,881.0,0.95,0.83,23.0,71055.0,372987.0,2023.0,1.0,850.0,27.8,0.09,25.90909090909091,98.0,228.0,2.2
D566,Maritime,Golfe,Lomé,Kwé,Passeport,Voyage,182.0,44.0,0.0,2023-07-09,Expiration,En cours,En ligne,59.0,M,CT037,Centre Principal Lomé,Principal,Poste,6.6032,1.327,324.0,14.0,07:30-17:30,Non,Complet,2023-11-20,Actif,COM010,6.6952,1.4561,69.0,190.0,4690.0,BP 137,Urbaine,68.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,424644.0,482.0,881.0,0.95,0.83,23.0,71055.0,372987.0,2023.0,1.0,742.0,25.54,0.07999999999999999,21.875,43.0,228.0,2.2
D566,Maritime,Golfe,Lomé,Kwé,Passeport,Voyage,182.0,44.0,0.0,2023-07-09,Expiration,En cours,En ligne,59.0,M,CT039,Centre Lomé,Secondaire,Carrefour,6.2248,1.3339,110.0,4.0,08:00-16:00,Non,Limite,2018-12-06,Actif,COM010,6.6952,1.4561,69.0,190.0,4690.0,BP 137,Urbaine,68.0,Côtière,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,424644.0,482.0,881.0,0.95,0.83,23.0,71055.0,372987.0,2023.0,1.0,850.0,27.8,0.09,18.77777777777778,52.0,228.0,2.2
D567,Kara,Binah,Pagouda,Kwé,Acte de naissance,Civil,153.0,2.0,0.09,2023-06-08,Perte,En cours,En ligne,18.0,F,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,1090.0,16.78,0.05399999999999999,26.0,75.0,228.0,2.2
D567,Kara,Binah,Pagouda,Kwé,Acte de naissance,Civil,153.0,2.0,0.09,2023-06-08,Perte,En cours,En ligne,18.0,F,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,1090.0,16.78,0.05399999999999999,20.0,42.0,228.0,2.2
D568,Kara,Binah,Pagouda,Hedzranawoé,Acte de naissance,Civil,125.0,11.0,0.03,2023-12-19,Erreur,En cours,En ligne,29.0,M,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,892.0,16.16,0.049999999999999996,26.0,75.0,228.0,2.2
D568,Kara,Binah,Pagouda,Hedzranawoé,Acte de naissance,Civil,125.0,11.0,0.03,2023-12-19,Erreur,En cours,En ligne,29.0,M,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,892.0,16.16,0.049999999999999996,20.0,42.0,228.0,2.2
D569,Centrale,Tchaoudjo,Sokodé,Kwé,Passeport,Voyage,115.0,31.0,0.05,2023-04-05,Perte,Rejetée,Guichet,48.0,M,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,17.666666666666668,48.0,240.0,3.0
D569,Centrale,Tchaoudjo,Sokodé,Kwé,Passeport,Voyage,115.0,31.0,0.05,2023-04-05,Perte,Rejetée,Guichet,48.0,M,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,19.84210526315789,71.0,240.0,3.0
